,speed,den,time,dis,Floor,age,gender,ID,group,floor_xg
206,0.6731682866556873,22.72,1943.04,1388.511876,19,34.0,1.0,3.0,3.0,19
207,0.71584164859002,19.52,1961.48,1401.711996,18,34.0,1.0,3.0,3.0,18
208,0.6678151255707809,15.2,1979.0,1413.412117,17,34.0,1.0,3.0,3.0,17
209,0.7029087394067706,14.92,1997.88,1426.683034,16,34.0,1.0,3.0,3.0,16
210,0.7404476608187132,11.6,2011.56,1436.812358,15,34.0,1.0,3.0,3.0,15
211,0.7186805896806018,10.36,2027.84,1448.512478,14,34.0,1.0,3.0,3.0,14
212,0.6609022410358479,7.0,2047.92,1461.783395,13,34.0,1.0,3.0,3.0,13
213,0.7637154184484977,1.44,2094.04,1495.31296,10,34.0,1.0,3.0,3.0,10
214,0.7516002587991747,1.4,2113.36,1509.833877,9,34.0,1.0,3.0,3.0,9
215,0.8096204496788048,1.4,2132.04,1524.957587,8,34.0,1.0,3.0,3.0,8
216,0.6675319587628852,15.04,2151.44,1537.907707,7,34.0,1.0,3.0,3.0,7
217,0.7289327836559617,0.16,14.08,23.8331894,124,23.0,1.0,4.0,3.0,124
218,0.8103362096153848,0.88,29.68,36.47443427,123,23.0,1.0,4.0,3.0,123
219,0.7822488008474576,0.96,43.84,47.55107729,122,23.0,1.0,4.0,3.0,122
220,0.7550824602094648,2.8,139.4,97.63738004,118,23.0,1.0,4.0,3.0,118
221,0.5869955407358741,1.48,169.84,115.5055243,117,23.0,1.0,4.0,3.0,117
222,0.7743277365491653,2.44,191.4,132.2000303,116,23.0,1.0,4.0,3.0,116
223,0.7131119371727748,0.4,214.32,148.5445559,115,23.0,1.0,4.0,3.0,115
224,0.5689591284403672,1.08,236.12,160.9478649,114,23.0,1.0,4.0,3.0,114
225,0.7318444225721772,1.44,251.36,172.1011739,113,23.0,1.0,4.0,3.0,113
226,0.6751397699757873,1.4,267.88,183.2544829,112,23.0,1.0,4.0,3.0,112
